arm,rep,problem,solved,proof_lines,proof_decls,checks_pre_nudge,end,nudges,gave_up,ever_green_full,cost_full_first_green,spend_full,turns,tokens_in,tokens_out,tokens_cache_read,lean_check,check_snippet,grep_mathlib,search_mathlib,read,write,edit,spawn_calls,workers,worker_spend,add_fact,add_fact_workers,compactions
spawn,1,fatex_71,0,,,16,budget_exceeded,1,1,0,,1.00303,124,790705,2025382,116152448,19,28,49,0,25,0,26,4,9,0.79860,0,0,0
spawn,1,fatex_72,0,,,11,budget_exceeded,0,0,0,,1.00041,82,793757,1933183,124282496,11,8,34,0,25,3,15,3,8,0.81712,0,0,0
spawn,1,fatex_73,0,,,66,budget_exceeded,1,0,0,,1.04243,442,512379,1407236,205952384,66,124,109,0,94,0,85,0,0,0.00000,0,0,1
spawn,1,fatex_74,0,,,34,budget_exceeded,6,1,0,,1.00590,323,831107,1288036,188892032,44,99,144,0,45,1,52,4,8,0.27449,0,0,1
spawn,1,fatex_76,1,255,6,2,completed,0,0,1,0.11150,0.11433,88,140651,188928,14906112,2,30,107,0,20,1,1,0,0,0.00000,0,0,0
spawn,1,fatex_78,0,,,7,completed,7,1,0,,0.31367,158,207577,481766,53468800,12,34,98,0,28,8,4,0,0,0.00000,0,0,0
spawn,1,fatex_79,0,,,6,budget_exceeded,161,1,0,,1.00091,465,292606,637270,279111040,177,32,107,0,25,3,10,0,0,0.00000,0,0,0
spawn,1,fatex_80,0,,,52,budget_exceeded,0,0,0,,1.00072,192,574784,1877741,140887168,53,16,44,0,35,1,62,3,6,0.58917,0,0,0
spawn,1,fatex_82,0,,,21,completed,26,1,0,,0.81893,410,520570,961580,170287488,85,64,142,0,39,4,93,1,1,0.01404,0,0,1
spawn,1,fatex_83,1,411,7,2,completed,0,0,1,0.12366,0.13494,106,175858,222086,17192704,2,31,87,0,21,2,0,0,0,0.00000,0,0,0
spawn,1,fatex_84,1,134,1,1,completed,1,0,1,0.06041,0.06446,44,76758,140066,5175680,2,15,27,0,14,1,0,0,0,0.00000,0,0,0
spawn,1,fatex_85,0,,,3,budget_exceeded,7,1,0,,1.00123,219,456894,1817048,153032832,187,9,14,0,9,0,0,2,5,0.39186,0,0,0
spawn,1,fatex_86,0,,,45,budget_exceeded,2,1,0,,1.00180,266,580285,1631154,165656192,58,35,81,0,47,7,77,2,4,0.29454,0,0,1
spawn,1,fatex_87,0,,,0,budget_exceeded,1,1,0,,1.00250,183,261752,2111782,133771136,0,148,44,0,6,0,0,3,2,0.42857,0,0,1
spawn,1,fatex_88,0,,,45,budget_exceeded,0,0,0,,1.00275,237,515749,1513172,181020160,45,44,59,0,44,5,57,4,5,0.41578,0,0,0
spawn,1,fatex_89,1,537,3,3,completed,0,0,1,0.10551,0.10778,62,147826,210144,10086016,3,12,50,0,14,1,2,0,0,0.00000,0,0,0
spawn,1,fatex_90,0,,,9,budget_exceeded,0,0,0,,1.00105,86,887230,2443249,68830464,9,37,22,0,6,19,0,5,10,0.55973,0,0,1
spawn,1,fatex_91,1,1927,84,52,completed,1,0,1,0.75389,0.75880,289,507041,1085825,137064832,53,38,83,0,74,2,73,1,2,0.12195,0,0,1
spawn,1,fatex_92,0,,,4,completed,19,1,0,,0.46283,125,382688,1066646,39497472,7,24,92,0,32,2,2,1,3,0.21065,0,0,0
spawn,1,fatex_93,0,,,42,completed,14,1,0,,0.86473,270,326244,1534627,139055616,54,55,87,0,31,12,62,0,0,0.00000,0,0,1
spawn,1,fatex_94,0,,,2,completed,11,1,0,,0.10543,57,99866,237421,8919168,2,6,62,0,15,0,0,0,0,0.00000,0,0,0
spawn,1,fatex_95,0,,,28,budget_exceeded,0,0,0,,1.00114,285,602630,1672861,160130816,28,79,69,0,40,5,99,3,3,0.23231,0,0,1
spawn,1,fatex_96,0,,,12,completed,11,1,0,,0.30774,119,156997,532928,48763264,16,39,33,0,20,4,14,0,0,0.00000,0,0,0
spawn,1,fatex_97,0,,,25,completed,17,1,0,,0.68485,249,284986,886675,141673728,53,41,87,0,32,7,64,0,0,0.00000,0,0,1
spawn,1,fatex_98,0,,,17,completed,43,1,0,,0.77876,342,260355,1341517,130958464,30,142,115,0,24,6,24,0,0,0.00000,0,0,1
spawn,1,fatex_100,0,,,38,budget_exceeded,4,1,0,,1.10351,489,398952,1485105,225652736,82,67,85,0,65,9,211,0,0,0.00000,0,0,1
spawnfacts,1,fatex_1,1,219,4,1,completed,0,0,1,0.05457,0.05640,26,54418,146828,2740224,1,3,25,0,13,0,2,0,0,0.00000,0,0,0
spawnfacts,1,fatex_3,1,239,5,1,completed,0,0,1,0.06470,0.06625,45,68726,153244,4900992,1,17,36,0,10,2,0,0,0,0.00000,0,0,0
spawnfacts,1,fatex_4,1,507,8,1,completed,1,0,1,0.11325,0.11995,78,129547,222009,14159360,2,40,56,0,12,1,0,0,0,0.00000,0,0,0
spawnfacts,1,fatex_5,1,143,1,2,completed,0,0,1,0.10908,0.11121,63,96629,229129,11975168,2,30,30,0,14,2,0,0,0,0.00000,0,0,0
spawnfacts,1,fatex_6,1,112,2,5,completed,0,0,1,0.06814,0.07060,66,94136,126039,7903488,5,19,53,0,9,2,3,0,0,0.00000,0,0,0
spawnfacts,1,fatex_7,1,35,1,1,completed,0,0,1,0.02841,0.02884,46,62609,47732,2395264,1,5,43,0,15,0,1,0,0,0.00000,0,0,0
spawnfacts,1,fatex_8,1,218,9,2,completed,0,0,1,0.03450,0.03617,37,51606,78488,2489088,2,14,22,0,8,1,1,0,0,0.00000,0,0,0
spawnfacts,1,fatex_9,1,130,2,1,completed,0,0,1,0.04066,0.04126,39,63828,87033,2839680,1,9,31,0,12,1,0,0,0,0.00000,0,0,0
spawnfacts,1,fatex_10,1,1518,79,1,completed,0,0,1,0.50847,0.51103,163,327383,851342,81006080,1,110,45,0,15,1,0,3,3,0.09457,13,8,0
spawnfacts,1,fatex_11,1,501,28,2,completed,0,0,1,0.17247,0.17566,48,195888,384022,14538368,2,21,48,0,8,1,1,0,0,0.00000,0,0,0
spawnfacts,1,fatex_12,1,837,63,1,completed,0,0,1,0.35742,0.36135,136,289849,662542,48307456,1,77,62,0,15,1,1,2,4,0.08062,6,6,0
spawnfacts,1,fatex_14,1,141,5,3,completed,0,0,1,0.03448,0.03589,31,47755,81865,2243328,3,4,17,0,11,3,1,0,0,0.00000,0,0,0
spawnfacts,1,fatex_16,1,483,21,6,completed,0,0,1,0.46573,0.47130,102,406569,1071848,40809600,6,17,95,0,19,1,3,4,5,0.25371,0,9,0
spawnfacts,1,fatex_17,1,1135,36,4,completed,0,0,1,0.57147,0.57571,83,373979,1278123,59098496,4,27,49,0,18,1,8,2,3,0.30697,0,7,0
spawnfacts,1,fatex_18,0,,,0,budget_exceeded,0,0,0,,1.00691,238,633122,1778758,150079488,0,177,74,0,21,0,1,3,5,0.39493,5,3,1
spawnfacts,1,fatex_19,0,,,42,budget_exceeded,2,0,0,,1.01897,307,420905,1804637,162409600,42,111,69,0,49,1,56,1,1,0.04742,4,6,1
spawnfacts,1,fatex_20,1,559,5,9,completed,0,0,1,0.20357,0.21499,95,142562,382979,31354496,9,37,53,0,16,1,7,0,0,0.00000,0,0,0
spawnfacts,1,fatex_21,1,54,1,2,completed,0,0,1,0.03257,0.03358,49,64653,55828,3178880,2,4,48,0,16,0,2,0,0,0.00000,0,0,0
spawnfacts,1,fatex_22,1,94,2,1,completed,0,0,1,0.03200,0.03333,27,46784,78141,1749760,1,8,15,0,12,1,0,0,0,0.00000,0,0,0
spawnfacts,1,fatex_24,1,1064,39,1,completed,1,0,1,0.40451,0.42371,188,205551,615167,79530368,2,147,45,0,10,1,0,0,0,0.00000,13,0,0
spawnfacts,1,fatex_25,0,,,1,budget_exceeded,0,0,0,,1.00029,257,546391,1459435,183983744,1,164,60,0,30,0,2,2,2,0.40153,19,23,1
spawnfacts,1,fatex_26,1,789,11,12,completed,1,0,1,0.43320,0.45251,189,224844,594851,90883712,12,103,55,0,29,1,14,0,0,0.00000,0,0,0
spawnfacts,1,fatex_27,1,266,10,2,completed,0,0,1,0.13300,0.13543,85,125559,240952,17994240,2,43,56,0,14,1,1,0,0,0.00000,0,0,0
spawnfacts,1,fatex_28,0,,,35,budget_exceeded,1,0,0,,1.00302,192,718161,1964254,125889152,35,55,67,0,28,6,45,2,6,0.19638,0,3,1
spawnfacts,1,fatex_29,1,79,2,1,completed,0,0,1,0.04079,0.04212,52,84614,67087,4103040,1,10,61,0,15,1,0,0,0,0.00000,0,0,0
spawnfacts,1,fatex_30,1,98,1,1,completed,0,0,1,0.02743,0.02845,22,39892,70547,1111552,1,6,19,0,9,0,1,0,0,0.00000,0,0,0
spawnfacts,1,fatex_31,0,,,18,budget_exceeded,1,0,0,,1.04626,304,483155,1661413,183366528,18,146,107,0,39,1,21,1,1,0.29076,3,14,1
spawnfacts,1,fatex_32,0,,,12,budget_exceeded,4,1,0,,1.00080,268,716044,1742624,147365120,123,38,95,0,39,1,19,1,4,0.42274,0,10,1
spawnfacts,1,fatex_33,1,235,7,3,completed,0,0,1,0.14446,0.14757,89,113771,265994,20414080,3,49,52,0,16,1,2,0,0,0.00000,0,0,0
spawnfacts,1,fatex_34,0,,,8,budget_exceeded,4,1,0,,1.00075,355,395660,1507649,186861184,69,218,63,0,17,7,4,0,0,0.00000,0,0,1
spawnfacts,1,fatex_35,1,6,1,1,completed,0,0,1,0.00083,0.00088,7,3838,1008,22912,1,1,2,0,2,0,1,0,0,0.00000,0,0,0
spawnfacts,1,fatex_36,1,262,5,1,completed,0,0,1,0.11825,0.12058,70,112257,240081,13443584,1,36,38,0,13,1,0,0,0,0.00000,0,0,0
spawnfacts,1,fatex_37,0,,,0,budget_exceeded,0,0,0,,1.00056,97,549991,2147925,115049216,0,58,42,0,8,0,0,3,6,0.75551,5,14,0
spawnfacts,1,fatex_38,1,106,2,1,completed,0,0,1,0.08972,0.09171,66,72275,187453,10394752,1,39,27,0,18,1,0,0,0,0.00000,0,0,0
spawnfacts,1,fatex_39,1,113,1,1,completed,0,0,1,0.05983,0.06062,50,106297,113458,4990592,1,14,36,0,16,1,0,0,0,0.00000,0,0,0
spawnfacts,1,fatex_40,1,133,4,4,completed,0,0,1,0.06676,0.06930,70,105035,110705,8427904,4,29,45,0,15,1,2,0,0,0.00000,0,0,0
spawnfacts,1,fatex_41,0,,,64,budget_exceeded,1,1,0,,1.00086,309,511293,1328295,199056000,73,61,49,0,49,5,94,1,1,0.21498,0,5,1
spawnfacts,1,fatex_42,1,1855,104,48,completed,1,0,1,0.49785,0.52044,226,248143,643303,109134720,49,30,39,0,46,3,70,0,0,0.00000,0,0,0
spawnfacts,1,fatex_43,0,,,2,budget_exceeded,2,1,0,,1.00143,868,378772,325278,306187520,808,11,58,0,16,2,1,1,1,0.02320,0,1,0
spawnfacts,1,fatex_44,0,,,3,budget_exceeded,0,0,0,,1.00090,186,461275,1348023,199599488,3,141,27,0,9,1,2,1,1,0.52658,7,21,0
spawnfacts,1,fatex_45,1,138,4,3,completed,1,0,1,0.53004,0.54927,127,431517,1065231,68067712,5,50,93,0,22,2,1,2,4,0.27563,6,12,0
spawnfacts,1,fatex_46,1,59,1,1,completed,0,0,1,0.02227,0.02272,29,62304,35094,1491072,1,7,28,0,5,1,0,0,0,0.00000,0,0,0
spawnfacts,1,fatex_47,0,,,3,budget_exceeded,0,0,0,,1.00109,435,541490,1210781,209380096,3,279,188,0,45,2,5,1,1,0.04691,34,1,1
spawnfacts,1,fatex_48,1,221,10,1,completed,0,0,1,0.05859,0.06021,43,79403,124151,5117184,1,18,24,0,12,1,0,0,0,0.00000,0,0,0
spawnfacts,1,fatex_49,1,232,5,1,completed,0,0,1,0.03130,0.03185,28,59027,69486,1473536,1,3,27,0,12,1,0,0,0,0.00000,0,0,0
spawnfacts,1,fatex_50,0,,,47,budget_exceeded,0,0,0,,1.00129,476,460233,1273694,207222272,48,212,146,0,67,1,70,0,0,0.00000,0,0,1
spawnfacts,1,fatex_51,1,99,3,2,completed,0,0,1,0.05302,0.05468,62,99635,83691,6177664,2,13,53,0,18,1,1,0,0,0.00000,0,0,0
spawnfacts,1,fatex_52,1,97,1,4,completed,0,0,1,0.06191,0.06368,59,106624,109909,6420864,4,10,65,0,15,2,2,0,0,0.00000,0,0,0
spawnfacts,1,fatex_53,1,771,58,12,completed,1,0,1,0.40017,0.42627,205,271702,520744,86579968,14,92,84,0,36,1,22,0,0,0.00000,0,0,0
spawnfacts,1,fatex_54,1,100,12,1,completed,0,0,1,0.03385,0.03490,35,63208,70063,2298624,1,11,29,0,7,1,0,0,0,0.00000,0,0,0
spawnfacts,1,fatex_55,1,364,3,2,completed,0,0,1,0.11583,0.11934,47,160684,248842,9702016,2,18,47,0,13,1,1,0,0,0.00000,0,0,0
spawnfacts,1,fatex_56,0,,,26,budget_exceeded,0,0,0,,1.00373,354,347436,1574945,183607552,26,198,78,0,48,3,39,0,0,0.00000,10,0,1
spawnfacts,1,fatex_57,1,289,8,1,completed,0,0,1,0.16531,0.16667,119,102055,306508,23773184,1,75,46,0,15,1,0,0,0,0.00000,0,0,0
spawnfacts,1,fatex_58,1,435,9,20,completed,0,0,1,0.40026,0.40910,179,208200,535387,82157184,20,52,62,0,45,2,23,0,0,0.00000,0,0,0
spawnfacts,1,fatex_59,1,197,11,1,completed,0,0,1,0.07184,0.07361,68,98362,137825,7588224,1,14,70,0,21,0,1,0,0,0.00000,0,0,0
spawnfacts,1,fatex_61,1,984,13,11,completed,0,0,1,0.64920,0.65871,220,441859,979395,115220736,11,109,67,0,32,3,11,2,2,0.21168,10,4,0
spawnfacts,1,fatex_62,0,,,54,budget_exceeded,0,0,0,,1.00014,441,677748,1179704,205334272,54,104,124,0,81,10,98,2,3,0.18848,0,3,1
spawnfacts,1,fatex_64,1,783,38,9,completed,3,0,1,0.40326,0.47098,202,278189,580909,96206720,13,75,70,0,43,2,17,0,0,0.00000,7,0,0
spawnfacts,1,fatex_65,0,,,0,budget_exceeded,0,0,0,,1.00041,47,943541,1857856,124327040,0,9,40,0,14,0,0,2,7,0.88547,5,26,0
spawnfacts,1,fatex_66,1,1632,40,53,budget_exceeded,0,0,1,0.99959,1.00101,317,632498,1556354,170242432,53,77,79,0,47,9,68,3,6,0.20993,10,11,1
spawnfacts,1,fatex_67,1,285,12,6,completed,2,0,1,0.68494,0.71083,89,461152,1204536,110358272,9,16,48,0,27,4,2,1,2,0.50336,0,15,0
spawnfacts,1,fatex_68,1,757,12,1,completed,1,0,1,0.62405,0.62950,289,428290,807587,122648960,2,167,104,0,37,2,2,0,0,0.00000,16,0,1
spawnfacts,1,fatex_69,1,347,8,1,completed,0,0,1,0.13178,0.13537,108,163153,193287,20861056,1,44,84,0,17,1,0,0,0,0.00000,4,0,0
spawnfacts,1,fatex_70,1,116,1,1,completed,0,0,1,0.03668,0.03773,39,57573,79630,2633856,1,8,34,0,11,1,0,0,0,0.00000,0,0,0
spawnfacts,1,fatex_71,0,,,1,budget_exceeded,0,0,0,,1.00011,65,918737,1861908,125052800,1,13,41,0,21,0,0,4,7,0.79232,4,23,0
spawnfacts,1,fatex_72,0,,,0,budget_exceeded,0,0,0,,1.00114,96,726650,1650179,156201344,0,28,53,0,28,0,0,5,5,0.80758,3,31,0
spawnfacts,1,fatex_73,0,,,16,budget_exceeded,0,0,0,,1.00030,134,814042,1697295,146817792,16,40,62,0,27,0,18,2,6,0.66156,6,31,0
spawnfacts,1,fatex_74,0,,,0,budget_exceeded,0,0,0,,1.00155,50,778387,1829485,135829760,0,7,59,0,24,0,0,2,6,0.90299,0,42,0
spawnfacts,1,fatex_76,1,488,28,5,completed,0,0,1,0.12123,0.12501,70,126324,238226,14509184,5,26,33,0,20,2,5,0,0,0.00000,0,0,0
spawnfacts,1,fatex_78,0,,,5,budget_exceeded,0,0,0,,1.00222,59,728458,1520106,169503616,5,7,53,0,14,0,6,4,4,0.89819,0,29,0
spawnfacts,1,fatex_79,0,,,5,completed,10,1,0,,0.28501,100,362868,478493,35796736,29,16,48,0,21,1,2,1,3,0.11929,1,10,0
spawnfacts,1,fatex_80,0,,,0,budget_exceeded,0,0,0,,1.00160,140,508146,1528428,179462528,0,82,46,0,22,0,0,2,2,0.67839,11,18,0
spawnfacts,1,fatex_82,0,,,23,completed,15,1,0,,0.47926,209,246349,631426,95703680,34,38,97,0,30,5,27,0,0,0.00000,0,0,0
spawnfacts,1,fatex_83,1,391,9,2,completed,0,0,1,0.15850,0.16100,132,174790,225794,26179968,2,52,83,0,24,1,2,0,0,0.00000,0,0,0
spawnfacts,1,fatex_84,1,131,1,2,completed,0,0,1,0.06395,0.06549,68,92664,116300,7126400,2,27,58,0,13,2,0,0,0,0.00000,0,0,0
spawnfacts,1,fatex_85,0,,,2,completed,8,1,0,,0.46423,36,263941,1271038,25496832,5,3,13,0,13,0,0,3,3,0.26093,0,5,0
spawnfacts,1,fatex_86,0,,,0,budget_exceeded,0,0,0,,1.00086,44,680300,2293565,94077312,0,9,32,0,16,1,0,4,6,0.79966,0,15,0
spawnfacts,1,fatex_87,0,,,0,budget_exceeded,0,0,0,,1.10416,16,1103925,2897925,49353472,0,0,13,0,4,0,0,6,8,0.91157,0,12,0
spawnfacts,1,fatex_88,0,,,1,budget_exceeded,0,0,0,,1.00123,101,957446,2198181,89890944,1,61,36,0,15,0,0,5,7,0.72200,3,14,0
spawnfacts,1,fatex_89,1,832,29,8,completed,0,0,1,0.37194,0.37844,154,208461,617042,63028352,8,86,51,0,15,3,12,1,1,0.02174,0,1,0
spawnfacts,1,fatex_90,0,,,4,budget_exceeded,0,0,0,,1.07781,33,596392,3367590,18354304,4,3,14,0,6,6,0,3,4,0.29774,0,5,0
spawnfacts,1,fatex_91,1,2477,129,1,completed,0,0,1,0.92236,0.92993,220,668633,1589619,139725440,1,146,50,0,24,1,0,3,4,0.47925,10,21,0
spawnfacts,1,fatex_92,0,,,4,completed,14,1,0,,0.69644,131,494878,1473420,76642944,8,35,57,0,30,1,3,3,4,0.42430,3,17,0
spawnfacts,1,fatex_93,0,,,44,budget_exceeded,0,0,0,,1.00127,264,680736,1715544,152004992,44,30,77,0,53,5,83,3,9,0.39958,0,13,0
spawnfacts,1,fatex_94,0,,,1,budget_exceeded,294,1,0,,1.00173,621,279764,423532,301420672,284,12,61,0,10,0,0,0,0,0.00000,0,0,0
spawnfacts,1,fatex_95,1,1403,49,33,completed,1,0,1,0.93632,0.94433,208,710951,1713009,130412672,34,38,42,0,40,7,54,2,4,0.26987,1,6,1
spawnfacts,1,fatex_96,0,,,0,budget_exceeded,0,0,0,,1.00167,60,819564,2133583,103404288,0,35,19,0,13,0,0,2,6,0.77103,3,30,0
spawnfacts,1,fatex_97,0,,,6,budget_exceeded,0,0,0,,1.00393,92,530823,2368494,95157504,6,42,64,0,12,4,2,1,3,0.54619,0,12,1
spawnfacts,1,fatex_98,0,,,9,completed,13,1,0,,0.96893,188,601172,1589128,157076736,26,37,77,0,21,7,37,2,4,0.42137,3,11,0
spawnfacts,1,fatex_100,0,,,6,budget_exceeded,10,1,0,,1.00110,60,902975,2681364,44250368,12,3,46,0,6,4,2,2,5,0.57053,0,11,0
snippetfacts,1,fatex_1,1,208,3,1,completed,0,0,1,0.07095,0.07175,67,73665,144573,7482880,1,18,37,0,13,2,13,0,0,0.00000,0,0,0
snippetfacts,1,fatex_3,1,263,3,1,completed,0,0,1,0.15783,0.16080,66,131002,359162,14962560,1,30,30,0,16,1,0,0,0,0.00000,0,0,0
snippetfacts,1,fatex_4,1,375,1,2,completed,0,0,1,0.09233,0.09426,95,112033,164187,11645312,2,22,84,0,22,1,1,0,0,0.00000,0,0,0
snippetfacts,1,fatex_5,1,197,2,1,completed,0,0,1,0.06332,0.06478,56,61314,145527,5518464,1,28,34,0,9,1,0,0,0,0.00000,0,0,0
snippetfacts,1,fatex_6,1,308,4,2,completed,0,0,1,0.10547,0.10829,60,130474,213695,10782976,2,22,41,0,12,1,1,0,0,0.00000,0,0,0
snippetfacts,1,fatex_7,1,288,8,2,completed,0,0,1,0.07319,0.07474,70,77006,150426,7800704,2,23,62,0,9,1,1,0,0,0.00000,0,0,0
snippetfacts,1,fatex_8,1,236,2,1,completed,0,0,1,0.04487,0.04680,46,66879,99171,3452672,1,14,33,0,11,1,0,0,0,0.00000,0,0,0
snippetfacts,1,fatex_9,1,147,3,4,completed,0,0,1,0.03814,0.03964,35,52490,86988,2833664,4,7,29,0,9,1,3,0,0,0.00000,0,0,0
snippetfacts,1,fatex_10,1,1119,49,38,completed,2,0,1,0.75797,0.76915,354,386433,839707,171403648,40,173,89,0,41,1,50,0,0,0.00000,4,0,1
snippetfacts,1,fatex_11,1,573,36,7,completed,0,0,1,0.25637,0.26008,120,158349,460576,38911488,7,69,39,0,17,1,6,0,0,0.00000,0,0,0
snippetfacts,1,fatex_12,1,727,68,52,completed,0,0,1,0.64350,0.65171,288,298323,650710,152767488,52,73,106,0,45,4,59,0,0,0.00000,0,0,0
snippetfacts,1,fatex_14,1,132,3,1,completed,0,0,1,0.02448,0.02486,27,45550,52270,1374464,1,4,22,0,12,1,0,0,0,0.00000,0,0,0
snippetfacts,1,fatex_16,1,375,15,3,completed,0,0,1,0.18545,0.19075,138,163522,271218,32828032,3,75,58,0,17,1,1,0,0,0.00000,6,0,0
snippetfacts,1,fatex_17,0,,,4,budget_exceeded,2,0,0,,1.00479,369,341798,1571109,184652032,4,128,211,0,54,1,18,0,0,0.00000,16,0,1
snippetfacts,1,fatex_18,0,,,28,budget_exceeded,0,0,0,,1.00034,501,429416,1124994,223294208,28,238,117,0,83,4,44,0,0,0.00000,0,0,1
snippetfacts,1,fatex_19,1,1757,172,2,completed,1,0,1,0.50922,0.55353,245,255253,684752,116452096,5,146,67,0,18,1,2,0,0,0.00000,24,0,0
snippetfacts,1,fatex_20,1,1346,24,45,completed,1,0,1,0.96797,0.99254,433,409587,1368493,197149184,46,142,61,0,109,6,84,0,0,0.00000,0,0,1
snippetfacts,1,fatex_21,1,274,4,2,completed,0,0,1,0.11607,0.11954,74,147135,209034,14431744,2,14,112,0,22,1,1,0,0,0.00000,0,0,0
snippetfacts,1,fatex_22,1,80,4,1,completed,0,0,1,0.02466,0.02563,32,46958,52436,1561088,1,10,21,0,10,1,0,0,0,0.00000,0,0,0
snippetfacts,1,fatex_24,1,948,56,2,completed,0,0,1,0.38270,0.38716,178,258496,538674,71478528,2,116,47,0,15,1,1,0,0,0.00000,17,0,0
snippetfacts,1,fatex_25,0,,,78,budget_exceeded,0,0,0,,1.00002,480,441998,1103921,224658688,78,163,103,0,66,3,86,0,0,0.00000,0,0,1
snippetfacts,1,fatex_26,1,535,15,1,completed,0,0,1,0.25009,0.25331,165,197647,337957,46789632,1,94,70,0,17,1,0,0,0,0.00000,7,0,0
snippetfacts,1,fatex_27,1,237,3,4,completed,0,0,1,0.20070,0.20530,124,160626,320155,33276288,4,53,86,0,21,1,4,0,0,0.00000,0,0,0
snippetfacts,1,fatex_28,0,,,47,budget_exceeded,2,0,0,,1.06705,360,411224,1973201,163208704,47,113,106,0,73,2,65,0,0,0.00000,0,0,1
snippetfacts,1,fatex_29,1,71,2,1,completed,0,0,1,0.03065,0.03173,66,73465,40495,3609856,1,14,56,0,16,1,0,0,0,0.00000,0,0,0
snippetfacts,1,fatex_30,1,107,1,1,completed,0,0,1,0.02965,0.03064,35,39095,70492,1937920,1,12,22,0,8,0,1,0,0,0.00000,0,0,0
snippetfacts,1,fatex_31,0,,,14,budget_exceeded,1,0,0,,1.02180,416,374833,1670748,179111936,14,266,101,0,32,1,18,0,0,0.00000,0,0,1
snippetfacts,1,fatex_32,1,776,21,14,completed,0,0,1,0.54259,0.55569,242,294548,598820,123852160,14,121,62,0,44,1,18,0,0,0.00000,0,0,0
snippetfacts,1,fatex_33,0,,,1,budget_exceeded,5,0,0,,1.03414,46,74411,3577913,7823104,1,0,44,0,9,1,0,0,0,0.00000,0,0,0
snippetfacts,1,fatex_34,1,670,37,63,completed,1,0,1,0.74517,0.75593,320,350917,1165019,135927680,65,65,60,0,56,11,80,0,0,0.00000,0,0,1
snippetfacts,1,fatex_35,1,6,1,1,completed,0,0,1,0.00108,0.00115,6,6016,868,24448,1,0,2,0,3,0,1,0,0,0.00000,0,0,0
snippetfacts,1,fatex_36,1,231,7,3,completed,0,0,1,0.09856,0.10065,79,136165,170422,12094336,3,19,75,0,22,1,1,0,0,0.00000,0,0,0
snippetfacts,1,fatex_37,0,,,5,budget_exceeded,2,0,0,,1.10202,214,398142,2770665,96606720,5,89,98,0,26,2,8,0,0,0.00000,4,0,1
snippetfacts,1,fatex_38,1,153,8,4,completed,0,0,1,0.08431,0.08719,68,101811,167421,9306624,4,33,41,0,13,1,2,0,0,0.00000,0,0,0
snippetfacts,1,fatex_39,1,200,3,6,completed,0,0,1,0.23910,0.24291,133,220908,343680,41341568,6,41,87,0,33,3,5,0,0,0.00000,0,0,0
snippetfacts,1,fatex_40,1,162,5,3,completed,0,0,1,0.10584,0.10913,118,152984,143056,17019776,3,29,128,0,23,1,1,0,0,0.00000,0,0,0
snippetfacts,1,fatex_41,0,,,70,budget_exceeded,0,0,0,,1.00024,419,469831,1326042,201132544,71,165,122,0,47,3,82,0,0,0.00000,0,0,1
snippetfacts,1,fatex_42,1,1550,92,1,completed,0,0,1,0.40314,0.41278,184,200812,648097,72571264,1,132,38,0,14,1,0,0,0,0.00000,20,0,0
snippetfacts,1,fatex_43,0,,,5,completed,28,1,0,,0.25132,147,172518,397199,41412608,8,27,108,0,30,6,0,0,0,0.00000,2,0,0
snippetfacts,1,fatex_44,0,,,30,budget_exceeded,21,1,0,,1.00033,456,509845,1286832,203086976,51,187,86,0,59,1,55,0,0,0.00000,16,0,1
snippetfacts,1,fatex_45,0,,,100,budget_exceeded,1,1,0,,1.00055,536,427543,944653,241496576,100,124,147,0,95,5,132,0,0,0.00000,0,0,1
snippetfacts,1,fatex_46,1,59,1,1,completed,0,0,1,0.02102,0.02179,20,52937,41296,1005824,1,3,16,0,7,1,0,0,0,0.00000,0,0,0
snippetfacts,1,fatex_47,1,1232,61,6,completed,1,0,1,0.56992,0.57237,261,331475,716874,116156928,6,151,84,0,29,1,7,0,0,0.00000,17,0,1
snippetfacts,1,fatex_48,1,169,3,1,completed,0,0,1,0.05110,0.05176,42,60005,112910,4194688,1,18,24,0,12,1,0,0,0,0.00000,0,0,0
snippetfacts,1,fatex_49,1,85,1,1,completed,0,0,1,0.03241,0.03369,31,54959,68878,2396672,1,10,34,0,10,1,0,0,0,0.00000,0,0,0
snippetfacts,1,fatex_50,1,769,24,44,completed,0,0,1,0.49971,0.50444,241,301922,525472,112513024,44,48,58,0,51,4,48,0,0,0.00000,0,0,0
snippetfacts,1,fatex_51,1,117,6,2,completed,0,0,1,0.05208,0.05403,57,103119,85824,5558016,2,11,49,0,14,1,0,0,0,0.00000,0,0,0
snippetfacts,1,fatex_52,1,73,1,2,completed,0,0,1,0.04252,0.04392,48,81605,79412,3663488,2,5,40,0,19,1,1,0,0,0.00000,0,0,0
snippetfacts,1,fatex_53,1,1287,100,29,completed,1,0,1,0.56678,0.57061,258,427603,844099,98000384,30,83,105,0,49,1,36,0,0,0.00000,0,0,1
snippetfacts,1,fatex_54,1,60,1,1,completed,0,0,1,0.01859,0.01894,21,36491,40284,912256,1,7,20,0,3,1,0,0,0,0.00000,0,0,0
snippetfacts,1,fatex_55,1,355,5,2,completed,0,0,1,0.12503,0.12990,70,124820,280344,12117504,2,23,56,0,18,0,1,0,0,0.00000,0,0,0
snippetfacts,1,fatex_56,0,,,30,completed,19,1,0,,0.59971,189,287508,814667,118341248,40,61,33,0,16,3,30,0,0,0.00000,0,0,1
